State,County,Candidate,Party,Incumbent,Vote,Pct,Winner,Delegates,fips
Tennessee,Overton,Donald Trump,Republican,No,2251,91,Yes,58,47133
Tennessee,Overton,Nikki Haley,Republican,No,182,7.4,No,0,47133
Tennessee,Perry,Donald Trump,Republican,No,629,90.8,Yes,58,47135
Tennessee,Perry,Nikki Haley,Republican,No,56,8.1,No,0,47135
Tennessee,Pickett,Donald Trump,Republican,No,629,90.8,Yes,58,47137
Tennessee,Pickett,Nikki Haley,Republican,No,56,8.1,No,0,47137
Tennessee,Polk,Donald Trump,Republican,No,2158,90.3,Yes,58,47139
Tennessee,Polk,Nikki Haley,Republican,No,195,8.2,No,0,47139
Tennessee,Putnam,Donald Trump,Republican,No,5677,81.4,Yes,58,47141
Tennessee,Putnam,Nikki Haley,Republican,No,1127,16.2,No,0,47141
Tennessee,Rhea,Donald Trump,Republican,No,5677,81.4,Yes,58,47143
Tennessee,Rhea,Nikki Haley,Republican,No,1127,16.2,No,0,47143
Tennessee,Roane,Donald Trump,Republican,No,4888,81.5,Yes,58,47145
Tennessee,Roane,Nikki Haley,Republican,No,970,16.2,No,0,47145
Tennessee,Robertson,Donald Trump,Republican,No,5567,80.8,Yes,58,47147
Tennessee,Robertson,Nikki Haley,Republican,No,1115,16.2,No,0,47147
Tennessee,Rutherford,Donald Trump,Republican,No,5567,80.8,Yes,58,47149
Tennessee,Rutherford,Nikki Haley,Republican,No,1115,16.2,No,0,47149
Tennessee,Scott,Donald Trump,Republican,No,1353,91.3,Yes,58,47151
Tennessee,Scott,Nikki Haley,Republican,No,112,7.6,No,0,47151
Tennessee,Sequatchie,Donald Trump,Republican,No,1552,86.6,Yes,58,47153
Tennessee,Sequatchie,Nikki Haley,Republican,No,208,11.6,No,0,47153
Tennessee,Sevier,Donald Trump,Republican,No,1552,86.6,Yes,58,47155
Tennessee,Sevier,Nikki Haley,Republican,No,208,11.6,No,0,47155
Tennessee,Shelby,Donald Trump,Republican,No,21224,70.5,Yes,58,47157
Tennessee,Shelby,Nikki Haley,Republican,No,8057,26.8,No,0,47157
Tennessee,Smith,Donald Trump,Republican,No,2178,87.8,Yes,58,47159
Tennessee,Smith,Nikki Haley,Republican,No,238,9.6,No,0,47159
Tennessee,Stewart,Donald Trump,Republican,No,2178,87.8,Yes,58,47161
Tennessee,Stewart,Nikki Haley,Republican,No,238,9.6,No,0,47161
Tennessee,Sullivan,Donald Trump,Republican,No,10933,77.5,Yes,58,47163
Tennessee,Sullivan,Nikki Haley,Republican,No,2794,19.8,No,0,47163
Tennessee,Sumner,Donald Trump,Republican,No,17604,72.9,Yes,58,47165
Tennessee,Sumner,Nikki Haley,Republican,No,5328,22.1,No,0,47165
Tennessee,Tipton,Donald Trump,Republican,No,17604,72.9,Yes,58,47167
Tennessee,Tipton,Nikki Haley,Republican,No,5328,22.1,No,0,47167
Tennessee,Trousdale,Donald Trump,Republican,No,639,88.5,Yes,58,47169
Tennessee,Trousdale,Nikki Haley,Republican,No,71,9.8,No,0,47169
Tennessee,Unicoi,Donald Trump,Republican,No,2152,86.3,Yes,58,47171
Tennessee,Unicoi,Nikki Haley,Republican,No,274,11,No,0,47171
Tennessee,Union,Donald Trump,Republican,No,2152,86.3,Yes,58,47173
Tennessee,Union,Nikki Haley,Republican,No,274,11,No,0,47173
Tennessee,Van Buren,Donald Trump,Republican,No,619,88.7,Yes,58,47175
Tennessee,Van Buren,Nikki Haley,Republican,No,63,9,No,0,47175
Tennessee,Warren,Donald Trump,Republican,No,2673,86.9,Yes,58,47177
Tennessee,Warren,Nikki Haley,Republican,No,367,11.9,No,0,47177
Tennessee,Washington,Donald Trump,Republican,No,2673,86.9,Yes,58,47179
Tennessee,Washington,Nikki Haley,Republican,No,367,11.9,No,0,47179
Tennessee,Wayne,Donald Trump,Republican,No,1199,91.4,Yes,58,47181
Tennessee,Wayne,Nikki Haley,Republican,No,88,6.7,No,0,47181
Tennessee,Weakley,Donald Trump,Republican,No,2450,87.1,Yes,58,47183
Tennessee,Weakley,Nikki Haley,Republican,No,295,10.5,No,0,47183
Tennessee,White,Donald Trump,Republican,No,2450,87.1,Yes,58,47185
Tennessee,White,Nikki Haley,Republican,No,295,10.5,No,0,47185
Tennessee,Williamson,Donald Trump,Republican,No,21296,65.5,Yes,58,47187
Tennessee,Williamson,Nikki Haley,Republican,No,9676,29.8,No,0,47187
Tennessee,Wilson,Donald Trump,Republican,No,12454,75.9,Yes,58,47189
Tennessee,Wilson,Nikki Haley,Republican,No,3341,20.4,No,0,47189
Texas,Anderson,Donald Trump,Republican,No,7087,85.5,Yes,161,48001
Texas,Anderson,Nikki Haley,Republican,No,843,10.2,No,0,48001
Texas,Andrews,Donald Trump,Republican,No,1671,85.4,Yes,161,48003
Texas,Andrews,Nikki Haley,Republican,No,169,8.6,No,0,48003
Texas,Angelina,Donald Trump,Republican,No,1671,85.4,Yes,161,48005
Texas,Angelina,Nikki Haley,Republican,No,169,8.6,No,0,48005
Texas,Aransas,Donald Trump,Republican,No,3697,79.7,Yes,161,48007
Texas,Aransas,Nikki Haley,Republican,No,702,15.1,No,0,48007
Texas,Archer,Donald Trump,Republican,No,1928,85.8,Yes,161,48009
Texas,Archer,Nikki Haley,Republican,No,211,9.4,No,0,48009
Texas,Armstrong,Donald Trump,Republican,No,1928,85.8,Yes,161,48011
Texas,Armstrong,Nikki Haley,Republican,No,211,9.4,No,0,48011
Texas,Atascosa,Donald Trump,Republican,No,4723,83.7,Yes,161,48013
Texas,Atascosa,Nikki Haley,Republican,No,616,10.9,No,0,48013
Texas,Austin,Donald Trump,Republican,No,4653,85,Yes,161,48015
Texas,Austin,Nikki Haley,Republican,No,639,11.7,No,0,48015
Texas,Bailey,Donald Trump,Republican,No,4653,85,Yes,161,48017
Texas,Bailey,Nikki Haley,Republican,No,639,11.7,No,0,48017
Texas,Bandera,Donald Trump,Republican,No,4827,83.1,Yes,161,48019
Texas,Bandera,Nikki Haley,Republican,No,746,12.8,No,0,48019
Texas,Bastrop,Donald Trump,Republican,No,8724,78.8,Yes,161,48021
Texas,Bastrop,Nikki Haley,Republican,No,1737,15.7,No,0,48021
Texas,Baylor,Donald Trump,Republican,No,8724,78.8,Yes,161,48023
Texas,Baylor,Nikki Haley,Republican,No,1737,15.7,No,0,48023
Texas,Bee,Donald Trump,Republican,No,2929,77.1,Yes,161,48025
Texas,Bee,Nikki Haley,Republican,No,517,13.6,No,0,48025
Texas,Bell,Donald Trump,Republican,No,22866,75.7,Yes,161,48027
Texas,Bell,Nikki Haley,Republican,No,5432,18,No,0,48027
Texas,Bexar,Donald Trump,Republican,No,22866,75.7,Yes,161,48029
Texas,Bexar,Nikki Haley,Republican,No,5432,18,No,0,48029
Texas,Blanco,Donald Trump,Republican,No,2548,80,Yes,161,48031
Texas,Blanco,Nikki Haley,Republican,No,509,16,No,0,48031
Texas,Borden,Donald Trump,Republican,No,204,90.3,Yes,161,48033
Texas,Borden,Nikki Haley,Republican,No,18,8,No,0,48033
Texas,Bosque,Donald Trump,Republican,No,204,90.3,Yes,161,48035
Texas,Bosque,Nikki Haley,Republican,No,18,8,No,0,48035
Texas,Bowie,Donald Trump,Republican,No,10330,83.7,Yes,161,48037
Texas,Bowie,Nikki Haley,Republican,No,1383,11.2,No,0,48037
Texas,Brazoria,Donald Trump,Republican,No,27757,81.5,Yes,161,48039
Texas,Brazoria,Nikki Haley,Republican,No,4655,13.7,No,0,48039
Texas,Brazos,Donald Trump,Republican,No,27757,81.5,Yes,161,48041
Texas,Brazos,Nikki Haley,Republican,No,4655,13.7,No,0,48041
Texas,Brewster,Donald Trump,Republican,No,973,76.9,Yes,161,48043
Texas,Brewster,Nikki Haley,Republican,No,214,16.9,No,0,48043
Texas,Briscoe,Donald Trump,Republican,No,396,85.9,Yes,161,48045
Texas,Briscoe,Nikki Haley,Republican,No,39,8.5,No,0,48045
Texas,Brooks,Donald Trump,Republican,No,396,85.9,Yes,161,48047
Texas,Brooks,Nikki Haley,Republican,No,39,8.5,No,0,48047
Texas,Brown,Donald Trump,Republican,No,4872,85.4,Yes,161,48049
Texas,Brown,Nikki Haley,Republican,No,582,10.2,No,0,48049
Texas,Burleson,Donald Trump,Republican,No,3042,87,Yes,161,48051
Texas,Burleson,Nikki Haley,Republican,No,318,9.1,No,0,48051
Texas,Burnet,Donald Trump,Republican,No,3042,87,Yes,161,48053
Texas,Burnet,Nikki Haley,Republican,No,318,9.1,No,0,48053
Texas,Caldwell,Donald Trump,Republican,No,3071,79.5,Yes,161,48055
Texas,Caldwell,Nikki Haley,Republican,No,606,15.7,No,0,48055
Texas,Calhoun,Donald Trump,Republican,No,2742,80.2,Yes,161,48057
Texas,Calhoun,Nikki Haley,Republican,No,425,12.4,No,0,48057
Texas,Callahan,Donald Trump,Republican,No,2742,80.2,Yes,161,48059
Texas,Callahan,Nikki Haley,Republican,No,425,12.4,No,0,48059
Texas,Cameron,Donald Trump,Republican,No,12633,86,Yes,161,48061
Texas,Cameron,Nikki Haley,Republican,No,1560,10.6,No,0,48061
Texas,Camp,Donald Trump,Republican,No,1779,84.9,Yes,161,48063
Texas,Camp,Nikki Haley,Republican,No,226,10.8,No,0,48063
Texas,Carson,Donald Trump,Republican,No,1779,84.9,Yes,161,48065
Texas,Carson,Nikki Haley,Republican,No,226,10.8,No,0,48065
Texas,Cass,Donald Trump,Republican,No,4920,87.6,Yes,161,48067
Texas,Cass,Nikki Haley,Republican,No,443,7.9,No,0,48067
Texas,Castro,Donald Trump,Republican,No,539,83,Yes,161,48069
Texas,Castro,Nikki Haley,Republican,No,84,12.9,No,0,48069
Texas,Chambers,Donald Trump,Republican,No,539,83,Yes,161,48071
Texas,Chambers,Nikki Haley,Republican,No,84,12.9,No,0,48071
Texas,Cherokee,Donald Trump,Republican,No,5690,86.9,Yes,161,48073
Texas,Cherokee,Nikki Haley,Republican,No,640,9.8,No,0,48073
Texas,Childress,Donald Trump,Republican,No,727,85.7,Yes,161,48075
Texas,Childress,Nikki Haley,Republican,No,93,11,No,0,48075
Texas,Clay,Donald Trump,Republican,No,727,85.7,Yes,161,48077
Texas,Clay,Nikki Haley,Republican,No,93,11,No,0,48077
Texas,Cochran,Donald Trump,Republican,No,332,81.6,Yes,161,48079
Texas,Cochran,Nikki Haley,Republican,No,44,10.8,No,0,48079
Texas,Coke,Donald Trump,Republican,No,770,85.7,Yes,161,48081
Texas,Coke,Nikki Haley,Republican,No,86,9.6,No,0,48081
Texas,Coleman,Donald Trump,Republican,No,770,85.7,Yes,161,48083
Texas,Coleman,Nikki Haley,Republican,No,86,9.6,No,0,48083
Texas,Collin,Donald Trump,Republican,No,70148,69.7,Yes,161,48085
Texas,Collin,Nikki Haley,Republican,No,24899,24.8,No,0,48085
Texas,Collingsworth,Donald Trump,Republican,No,507,82.7,Yes,161,48087
Texas,Collingsworth,Nikki Haley,Republican,No,76,12.4,No,0,48087
Texas,Colorado,Donald Trump,Republican,No,507,82.7,Yes,161,48089
Texas,Colorado,Nikki Haley,Republican,No,76,12.4,No,0,48089
Texas,Comal,Donald Trump,Republican,No,21335,78.9,Yes,161,48091
Texas,Comal,Nikki Haley,Republican,No,4693,17.4,No,0,48091
Texas,Comanche,Donald Trump,Republican,No,2202,86.3,Yes,161,48093
Texas,Comanche,Nikki Haley,Republican,No,246,9.6,No,0,48093
Texas,Concho,Donald Trump,Republican,No,2202,86.3,Yes,161,48095
Texas,Concho,Nikki Haley,Republican,No,246,9.6,No,0,48095
Texas,Cooke,Donald Trump,Republican,No,6517,83,Yes,161,48097
Texas,Cooke,Nikki Haley,Republican,No,1023,13,No,0,48097
Texas,Coryell,Donald Trump,Republican,No,5172,81.6,Yes,161,48099
Texas,Coryell,Nikki Haley,Republican,No,842,13.3,No,0,48099
Texas,Cottle,Donald Trump,Republican,No,5172,81.6,Yes,161,48101
Texas,Cottle,Nikki Haley,Republican,No,842,13.3,No,0,48101
Texas,Crane,Donald Trump,Republican,No,502,89.5,Yes,161,48103
Texas,Crane,Nikki Haley,Republican,No,45,8,No,0,48103
Texas,Crockett,Donald Trump,Republican,No,493,83.8,Yes,161,48105
Texas,Crockett,Nikki Haley,Republican,No,66,11.2,No,0,48105
Texas,Crosby,Donald Trump,Republican,No,493,83.8,Yes,161,48107
Texas,Crosby,Nikki Haley,Republican,No,66,11.2,No,0,48107
Texas,Culberson,Donald Trump,Republican,No,94,89.5,Yes,161,48109
Texas,Culberson,Nikki Haley,Republican,No,7,6.7,No,0,48109
Texas,Dallam,Donald Trump,Republican,No,556,86.7,Yes,161,48111
Texas,Dallam,Nikki Haley,Republican,No,51,8,No,0,48111
Texas,Dallas,Donald Trump,Republican,No,556,86.7,Yes,161,48113
Texas,Dallas,Nikki Haley,Republican,No,51,8,No,0,48113
Texas,Dawson,Donald Trump,Republican,No,1415,79.6,Yes,161,48115
Texas,Dawson,Nikki Haley,Republican,No,190,10.7,No,0,48115
Texas,DeWitt,Donald Trump,Republican,No,2659,84.3,Yes,161,48123
Texas,DeWitt,Nikki Haley,Republican,No,319,10.1,No,0,48123
Texas,Deaf Smith,Donald Trump,Republican,No,2659,84.3,Yes,161,48117
Texas,Deaf Smith,Nikki Haley,Republican,No,319,10.1,No,0,48117
Texas,Delta,Donald Trump,Republican,No,1309,83.2,Yes,161,48119
Texas,Delta,Nikki Haley,Republican,No,183,11.6,No,0,48119
Texas,Denton,Donald Trump,Republican,No,68203,73,Yes,161,48121
Texas,Denton,Nikki Haley,Republican,No,20425,21.9,No,0,48121
Texas,Dickens,Donald Trump,Republican,No,68203,73,Yes,161,48125
Texas,Dickens,Nikki Haley,Republican,No,20425,21.9,No,0,48125
Texas,Dimmit,Donald Trump,Republican,No,189,89.6,Yes,161,48127
Texas,Dimmit,Nikki Haley,Republican,No,18,8.5,No,0,48127
Texas,Donley,Donald Trump,Republican,No,599,86.8,Yes,161,48129
Texas,Donley,Nikki Haley,Republican,No,66,9.5,No,0,48129
Texas,Duval,Donald Trump,Republican,No,599,86.8,Yes,161,48131
Texas,Duval,Nikki Haley,Republican,No,66,9.5,No,0,48131
Texas,Eastland,Donald Trump,Republican,No,2472,86.8,Yes,161,48133
Texas,Eastland,Nikki Haley,Republican,No,235,8.2,No,0,48133
Texas,Ector,Donald Trump,Republican,No,7866,85.9,Yes,161,48135
Texas,Ector,Nikki Haley,Republican,No,1044,11.4,No,0,48135
Texas,Edwards,Donald Trump,Republican,No,7866,85.9,Yes,161,48137
Texas,Edwards,Nikki Haley,Republican,No,1044,11.4,No,0,48137
Texas,El Paso,Donald Trump,Republican,No,16814,81.7,Yes,161,48141
Texas,El Paso,Nikki Haley,Republican,No,2856,13.9,No,0,48141
Texas,Ellis,Donald Trump,Republican,No,18385,79.9,Yes,161,48139
Texas,Ellis,Nikki Haley,Republican,No,3567,15.5,No,0,48139
Texas,Erath,Donald Trump,Republican,No,18385,79.9,Yes,161,48143
Texas,Erath,Nikki Haley,Republican,No,3567,15.5,No,0,48143
Texas,Falls,Donald Trump,Republican,No,1691,85.4,Yes,161,48145
Texas,Falls,Nikki Haley,Republican,No,204,10.3,No,0,48145
Texas,Fannin,Donald Trump,Republican,No,5660,83.8,Yes,161,48147
Texas,Fannin,Nikki Haley,Republican,No,758,11.2,No,0,48147
Texas,Fayette,Donald Trump,Republican,No,5660,83.8,Yes,161,48149
Texas,Fayette,Nikki Haley,Republican,No,758,11.2,No,0,48149
Texas,Fisher,Donald Trump,Republican,No,577,87.3,Yes,161,48151
Texas,Fisher,Nikki Haley,Republican,No,58,8.8,No,0,48151
Texas,Floyd,Donald Trump,Republican,No,702,82.3,Yes,161,48153
Texas,Floyd,Nikki Haley,Republican,No,98,11.5,No,0,48153
Texas,Foard,Donald Trump,Republican,No,702,82.3,Yes,161,48155
Texas,Foard,Nikki Haley,Republican,No,98,11.5,No,0,48155
Texas,Fort Bend,Donald Trump,Republican,No,42611,75.4,Yes,161,48157
Texas,Fort Bend,Nikki Haley,Republican,No,10881,19.2,No,0,48157
Texas,Franklin,Donald Trump,Republican,No,1898,84,Yes,161,48159
Texas,Franklin,Nikki Haley,Republican,No,272,12,No,0,48159
Texas,Freestone,Donald Trump,Republican,No,1898,84,Yes,161,48161
Texas,Freestone,Nikki Haley,Republican,No,272,12,No,0,48161
Texas,Frio,Donald Trump,Republican,No,650,91.9,Yes,161,48163
Texas,Frio,Nikki Haley,Republican,No,37,5.2,No,0,48163
Texas,Gaines,Donald Trump,Republican,No,1906,88.5,Yes,161,48165
Texas,Gaines,Nikki Haley,Republican,No,150,7,No,0,48165
Texas,Galveston,Donald Trump,Republican,No,1906,88.5,Yes,161,48167
Texas,Galveston,Nikki Haley,Republican,No,150,7,No,0,48167
Texas,Garza,Donald Trump,Republican,No,722,84.2,Yes,161,48169
Texas,Garza,Nikki Haley,Republican,No,88,10.3,No,0,48169
Texas,Gillespie,Donald Trump,Republican,No,6370,77.8,Yes,161,48171
Texas,Gillespie,Nikki Haley,Republican,No,1415,17.3,No,0,48171
Texas,Glasscock,Donald Trump,Republican,No,6370,77.8,Yes,161,48173
Texas,Glasscock,Nikki Haley,Republican,No,1415,17.3,No,0,48173
Texas,Goliad,Donald Trump,Republican,No,1515,84.8,Yes,161,48175
Texas,Goliad,Nikki Haley,Republican,No,199,11.1,No,0,48175
Texas,Gonzales,Donald Trump,Republican,No,2674,83,Yes,161,48177
Texas,Gonzales,Nikki Haley,Republican,No,395,12.3,No,0,48177
Texas,Gray,Donald Trump,Republican,No,2674,83,Yes,161,48179
Texas,Gray,Nikki Haley,Republican,No,395,12.3,No,0,48179
Texas,Grayson,Donald Trump,Republican,No,17945,79.6,Yes,161,48181
Texas,Grayson,Nikki Haley,Republican,No,3368,14.9,No,0,48181
Texas,Gregg,Donald Trump,Republican,No,9954,81.4,Yes,161,48183
Texas,Gregg,Nikki Haley,Republican,No,1680,13.7,No,0,48183
Texas,Grimes,Donald Trump,Republican,No,9954,81.4,Yes,161,48185
Texas,Grimes,Nikki Haley,Republican,No,1680,13.7,No,0,48185
Texas,Guadalupe,Donald Trump,Republican,No,16610,80.5,Yes,161,48187
Texas,Guadalupe,Nikki Haley,Republican,No,3217,15.6,No,0,48187
Texas,Hale,Donald Trump,Republican,No,2620,81.1,Yes,161,48189
Texas,Hale,Nikki Haley,Republican,No,401,12.4,No,0,48189
Texas,Hall,Donald Trump,Republican,No,2620,81.1,Yes,161,48191
Texas,Hall,Nikki Haley,Republican,No,401,12.4,No,0,48191
Texas,Hamilton,Donald Trump,Republican,No,1994,82,Yes,161,48193
Texas,Hamilton,Nikki Haley,Republican,No,327,13.5,No,0,48193
Texas,Hansford,Donald Trump,Republican,No,1062,86.8,Yes,161,48195
Texas,Hansford,Nikki Haley,Republican,No,88,7.2,No,0,48195
Texas,Hardeman,Donald Trump,Republican,No,1062,86.8,Yes,161,48197
Texas,Hardeman,Nikki Haley,Republican,No,88,7.2,No,0,48197
Texas,Hardin,Donald Trump,Republican,No,8593,88.8,Yes,161,48199
Texas,Hardin,Nikki Haley,Republican,No,754,7.8,No,0,48199
Texas,Harris,Donald Trump,Republican,No,153193,75.6,Yes,161,48201
Texas,Harris,Nikki Haley,Republican,No,40002,19.7,No,0,48201
Texas,Harrison,Donald Trump,Republican,No,153193,75.6,Yes,161,48203
Texas,Harrison,Nikki Haley,Republican,No,40002,19.7,No,0,48203
Texas,Hartley,Donald Trump,Republican,No,886,84.3,Yes,161,48205
Texas,Hartley,Nikki Haley,Republican,No,111,10.5,No,0,48205
Texas,Haskell,Donald Trump,Republican,No,828,84.2,Yes,161,48207
Texas,Haskell,Nikki Haley,Republican,No,103,10.5,No,0,48207
Texas,Hays,Donald Trump,Republican,No,828,84.2,Yes,161,48209
Texas,Hays,Nikki Haley,Republican,No,103,10.5,No,0,48209
Texas,Hemphill,Donald Trump,Republican,No,596,82.7,Yes,161,48211
Texas,Hemphill,Nikki Haley,Republican,No,83,11.5,No,0,48211
Texas,Henderson,Donald Trump,Republican,No,10538,84.9,Yes,161,48213
Texas,Henderson,Nikki Haley,Republican,No,1473,11.9,No,0,48213
Texas,Hidalgo,Donald Trump,Republican,No,10538,84.9,Yes,161,48215
Texas,Hidalgo,Nikki Haley,Republican,No,1473,11.9,No,0,48215
Texas,Hill,Donald Trump,Republican,No,4841,83.8,Yes,161,48217
Texas,Hill,Nikki Haley,Republican,No,732,12.7,No,0,48217
Texas,Hockley,Donald Trump,Republican,No,2725,83,Yes,161,48219
Texas,Hockley,Nikki Haley,Republican,No,391,11.9,No,0,48219
Texas,Hood,Donald Trump,Republican,No,2725,83,Yes,161,48221
Texas,Hood,Nikki Haley,Republican,No,391,11.9,No,0,48221
Texas,Hopkins,Donald Trump,Republican,No,5197,84.8,Yes,161,48223
Texas,Hopkins,Nikki Haley,Republican,No,673,11,No,0,48223
Texas,Houston,Donald Trump,Republican,No,3701,88.4,Yes,161,48225
Texas,Houston,Nikki Haley,Republican,No,356,8.5,No,0,48225
Texas,Howard,Donald Trump,Republican,No,3701,88.4,Yes,161,48227
Texas,Howard,Nikki Haley,Republican,No,356,8.5,No,0,48227
Texas,Hudspeth,Donald Trump,Republican,No,517,78.5,Yes,161,48229
Texas,Hudspeth,Nikki Haley,Republican,No,76,11.5,No,0,48229
Texas,Hunt,Donald Trump,Republican,No,11633,82.1,Yes,161,48231
Texas,Hunt,Nikki Haley,Republican,No,1871,13.2,No,0,48231
Texas,Hutchinson,Donald Trump,Republican,No,11633,82.1,Yes,161,48233
Texas,Hutchinson,Nikki Haley,Republican,No,1871,13.2,No,0,48233
Texas,Irion,Donald Trump,Republican,No,353,87.8,Yes,161,48235
Texas,Irion,Nikki Haley,Republican,No,34,8.5,No,0,48235
Texas,Jack,Donald Trump,Republican,No,1878,88.5,Yes,161,48237
Texas,Jack,Nikki Haley,Republican,No,162,7.6,No,0,48237
Texas,Jackson,Donald Trump,Republican,No,1878,88.5,Yes,161,48239
Texas,Jackson,Nikki Haley,Republican,No,162,7.6,No,0,48239
Texas,Jasper,Donald Trump,Republican,No,7134,87.7,Yes,161,48241
Texas,Jasper,Nikki Haley,Republican,No,679,8.4,No,0,48241
Texas,Jeff Davis,Donald Trump,Republican,No,420,66.8,Yes,161,48243
Texas,Jeff Davis,Nikki Haley,Republican,No,162,25.8,No,0,48243
Texas,Jefferson,Donald Trump,Republican,No,420,66.8,Yes,161,48245
Texas,Jefferson,Nikki Haley,Republican,No,162,25.8,No,0,48245
Texas,Jim Hogg,Donald Trump,Republican,No,49,86,Yes,161,48247
Texas,Jim Hogg,Nikki Haley,Republican,No,6,10.5,No,0,48247
Texas,Jim Wells,Donald Trump,Republican,No,1827,88,Yes,161,48249
Texas,Jim Wells,Nikki Haley,Republican,No,176,8.5,No,0,48249
Texas,Johnson,Donald Trump,Republican,No,1827,88,Yes,161,48251
Texas,Johnson,Nikki Haley,Republican,No,176,8.5,No,0,48251
Texas,Jones,Donald Trump,Republican,No,2499,84.7,Yes,161,48253
Texas,Jones,Nikki Haley,Republican,No,330,11.2,No,0,48253
Texas,Karnes,Donald Trump,Republican,No,2294,82.8,Yes,161,48255
Texas,Karnes,Nikki Haley,Republican,No,288,10.4,No,0,48255
Texas,Kaufman,Donald Trump,Republican,No,2294,82.8,Yes,161,48257
Texas,Kaufman,Nikki Haley,Republican,No,288,10.4,No,0,48257
Texas,Kendall,Donald Trump,Republican,No,8244,77.2,Yes,161,48259
Texas,Kendall,Nikki Haley,Republican,No,1947,18.2,No,0,48259
Texas,Kenedy,Donald Trump,Republican,No,24,85.7,Yes,161,48261
Texas,Kenedy,Nikki Haley,Republican,No,4,14.3,No,0,48261
Texas,Kent,Donald Trump,Republican,No,24,85.7,Yes,161,48263
Texas,Kent,Nikki Haley,Republican,No,4,14.3,No,0,48263
Texas,Kerr,Donald Trump,Republican,No,9288,80.1,Yes,161,48265
Texas,Kerr,Nikki Haley,Republican,No,1832,15.8,No,0,48265
Texas,Kimble,Donald Trump,Republican,No,1155,84.1,Yes,161,48267
Texas,Kimble,Nikki Haley,Republican,No,159,11.6,No,0,48267
Texas,King,Donald Trump,Republican,No,1155,84.1,Yes,161,48269
Texas,King,Nikki Haley,Republican,No,159,11.6,No,0,48269
Texas,Kinney,Donald Trump,Republican,No,536,79.6,Yes,161,48271
Texas,Kinney,Nikki Haley,Republican,No,108,16,No,0,48271
Texas,Kleberg,Donald Trump,Republican,No,2066,77.7,Yes,161,48273
Texas,Kleberg,Nikki Haley,Republican,No,401,15.1,No,0,48273
Texas,Knox,Donald Trump,Republican,No,2066,77.7,Yes,161,48275
Texas,Knox,Nikki Haley,Republican,No,401,15.1,No,0,48275
Texas,LaSalle,Donald Trump,Republican,No,155,91.7,Yes,161,
Texas,LaSalle,Nikki Haley,Republican,No,10,5.9,No,0,
